USGS-Seisnet-AVO,54.1388,-165.9848,270,0.8,2006-11-24 12:38:08,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1468,-165.9688,184,0.7,2006-10-01 18:21:00,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1708,-166.0155,302,0.4,2006-09-17 22:51:19,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1492,-165.9468,222,0,2006-09-01 12:37:30,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1498,-165.9628,260,0.5,2006-08-20 03:48:58,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1505,-166.0287,417,0,2006-08-17 10:29:18,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1483,-166.0268,345,0.4,2006-08-17 10:26:19,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1408,-165.966,181,0,2006-08-13 01:03:16,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1607,-165.9712,248,0.2,2006-08-10 11:17:26,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1357,-165.956,267,0.2,2006-08-09 08:26:34,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1862,-166.0448,448,0.6,2006-07-23 23:46:03,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1485,-165.9863,152,-0.2,2006-07-21 20:45:26,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1478,-165.9852,303,0,2006-07-21 20:45:10,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1447,-165.9483,310,0.1,2006-07-17 03:36:49,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1535,-165.9828,120,-0.2,2006-07-15 12:34:41,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1453,-165.9757,119,0,2006-07-15 12:33:06,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1512,-165.975,137,0,2006-07-15 12:32:52,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.147,-165.9815,273,0.2,2006-07-15 12:32:46,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1862,-166.023,410,-0.1,2006-07-15 02:01:35,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1802,-166.0237,481,0.2,2006-07-15 01:34:21,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1862,-166.0302,478,-0.1,2006-07-15 00:41:40,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1845,-166.0203,483,0.3,2006-07-15 00:35:30,VT,54.1339988708496,-165.985992431641
