IRIS_global_seisnet,-6.442,130.0953,137,3.7,1998-02-01 00:44:19,,-6.30000019073486,130
IRIS_global_seisnet,-6.5258,129.8679,187.1,3.4,1998-01-24 15:00:04,,-6.30000019073486,130
IRIS_global_seisnet,-6.0654,130.134,174.8,4.1,1998-01-18 05:02:54,,-6.30000019073486,130
IRIS_global_seisnet,-6.3844,130.0799,149.5,4.2,1998-01-04 04:58:32,,-6.30000019073486,130
IRIS_global_seisnet,-6.3414,130.2641,128.9,3.9,1997-12-17 16:12:16,,-6.30000019073486,130
IRIS_global_seisnet,-6.2876,130.1562,147.1,4.9,1997-12-06 21:06:43,,-6.30000019073486,130
IRIS_global_seisnet,-6.4999,129.9807,153.5,5,1997-10-27 22:28:35,,-6.30000019073486,130
IRIS_global_seisnet,-6.3764,129.8473,33,3.2,1997-10-23 21:34:32,,-6.30000019073486,130
IRIS_global_seisnet,-6.1317,130.1499,96.1,4.2,1997-10-22 21:48:25,,-6.30000019073486,130
IRIS_global_seisnet,-6.5263,129.9199,171.7,4.3,1997-09-15 20:31:58,,-6.30000019073486,130
IRIS_global_seisnet,-6.3845,130.2535,123.3,3.7,1997-08-22 13:26:14,,-6.30000019073486,130
IRIS_global_seisnet,-6.3193,130.1873,113.3,5.4,1997-08-04 07:06:54,,-6.30000019073486,130
IRIS_global_seisnet,-6.4733,129.8315,132.6,,1997-06-14 07:26:51,,-6.30000019073486,130
IRIS_global_seisnet,-6.541,130.0328,118.5,4.3,1997-05-11 20:31:49,,-6.30000019073486,130
IRIS_global_seisnet,-6.4462,129.7791,33,3.7,1997-04-07 16:42:55,,-6.30000019073486,130
IRIS_global_seisnet,-6.4416,129.9922,123.1,4.9,1997-04-01 00:54:32,,-6.30000019073486,130
IRIS_global_seisnet,-6.1112,130.1728,33,4.2,1997-03-11 22:58:02,,-6.30000019073486,130
IRIS_global_seisnet,-6.4498,129.9038,92.6,4.3,1997-03-07 01:21:28,,-6.30000019073486,130
IRIS_global_seisnet,-6.371,130.0055,132,3.9,1997-02-15 19:52:27,,-6.30000019073486,130
IRIS_global_seisnet,-6.2335,130.2092,33,4.5,1996-07-12 20:20:10,,-6.30000019073486,130
IRIS_global_seisnet,-6.3091,130.2672,33,4.2,1996-05-21 08:25:57,,-6.30000019073486,130
